reviews_count	reviews_shown	reviews_start	user_reviews
1050	5	0	"[{'review': {'rating': 1, 'review_text': 'Pathetic inedible food served by restaurant. The staff was disinterested in the complaints or service', 'id': 47592233, 'rating_color': 'CB202D', 'review_time_friendly': 'yesterday', 'rating_text': 'Avoid!', 'timestamp': 1580055361, 'likes': 0, 'user': {'name': 'Alok', 'foodie_level': 'Foodie', 'foodie_level_num': 2, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/alok-37330107?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/images/user_avatars/wine_2x.png?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/37330107'}, 'comments_count': 0}}, {'review': {'rating': 5, 'review_text': 'Mukhwas was awesome, and pure. When I visited them a couple of months ago.', 'id': 47519829, 'rating_color': '305D02', 'review_time_friendly': '4 days ago', 'rating_text': 'Insane!', 'timestamp': 1579851596, 'likes': 0, 'user': {'name': 'Rushabh Shah', 'foodie_level': 'Foodie', 'foodie_level_num': 2, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/rushabh-shah-81287905?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/1a7/f83bd98b1dcc8f358b45487a3b7981a7.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/81287905'}, 'comments_count': 0}}, {'review': {'rating': 1, 'review_text': '', 'id': 47301030, 'rating_color': 'CB202D', 'review_time_friendly': '15 days ago', 'rating_text': 'Avoid!', 'timestamp': 1578928918, 'likes': 0, 'user': {'name': 'Anantshukla86', 'foodie_level': 'Foodie', 'foodie_level_num': 2, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/anantshukla86-103755?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/images/user_avatars/wine_2x.png?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/103755'}, 'comments_count': 0}}, {'review': {'rating': 1, 'review_text': ""While ordering rajma chawal, they delivered Rajma curry without chawal. I cooked rice @ home and started eating with rajma and i was shocked as I found bone pieces in the curry.  Next time when i order i got Rajma without any taste. No salt no spice..  They delivered the ordered after 1 hour..  Now it's up to you to choose this restaurant or no.."", 'id': 47117587, 'rating_color': 'CB202D', 'review_time_friendly': '24 days ago', 'rating_text': 'Avoid!', 'timestamp': 1578137010, 'likes': 1, 'user': {'name': 'Thiyagarajan .S', 'foodie_level': 'Foodie', 'foodie_level_num': 2, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/thiyagarajan-s-136009731?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/a0d/677d90888130ffad932ebf5cf2b77a0d.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/136009731'}, 'comments_count': 0}}, {'review': {'rating': 5, 'review_text': '', 'id': 47059771, 'rating_color': '305D02', 'review_time_friendly': '27 days ago', 'rating_text': 'Insane!', 'timestamp': 1577866353, 'likes': 0, 'user': {'name': 'Saurabh Shelar', 'foodie_level': 'Foodie', 'foodie_level_num': 2, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/saurabh-shelar-143651463?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/b7d/61d8217f44df5fc21e71d265b8674b7d.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/143651463'}, 'comments_count': 0}}]"
1901	5	0	[{'review': {'rating': 5, 'review_text': 'Authentic cuisine   Awesome food.   Loved soups here. One of the best Thai and Asian cuisine, been here 15-20 times almost . Never disappointed .', 'id': 47618108, 'rating_color': '305D02', 'review_time_friendly': '20 hours ago', 'rating_text': 'Insane!', 'timestamp': 1580142096, 'likes': 0, 'user': {'name': 'Shreekant B', 'zomato_handle': 'shrikant_b', 'foodie_level': 'Super Foodie', 'foodie_level_num': 8, 'foodie_color': 'f58552', 'profile_url': 'https://www.zomato.com/shrikant_b?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/371/998030580e92988245635b7a45ab9371.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/71766'}, 'comments_count': 0}}, {'review': {'rating': 1, 'review_text': 'Ordered sweet corn soup but was very pathetic and literally was tasteless had to through it  Had some thick stuff in it which was not eat able', 'id': 47460926, 'rating_color': 'CB202D', 'review_time_friendly': '7 days ago', 'rating_text': 'Avoid!', 'timestamp': 1579619261, 'likes': 0, 'user': {'name': 'Shefali Modi', 'foodie_level': 'Foodie', 'foodie_level_num': 2, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/shefali-modi-40217286?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/a9c/89fc860f0981dd1ce9763b29fae9ca9c.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/40217286'}, 'comments_count': 0}}, {'review': {'rating': 4, 'review_text': '', 'id': 47151356, 'rating_color': '5BA829', 'review_time_friendly': '23 days ago', 'rating_text': 'Great!', 'timestamp': 1578252489, 'likes': 0, 'user': {'name': 'Basant Khatri', 'foodie_level': 'Foodie', 'foodie_level_num': 2, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/basant-khatri-153402051?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/975/5b8eef11eb3b9ad0b52d6767c6387975.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/153402051'}, 'comments_count': 0}}, {'review': {'rating': 3, 'review_text': 'Had ordered chicken Singapore chilly noodles. Good quantity , descent packing and awesome tasting food. Only complain would be about the schezwan sauce that accompanied the dish wish was too oily.', 'id': 47080292, 'rating_color': 'CDD614', 'review_time_friendly': '26 days ago', 'rating_text': 'Average', 'timestamp': 1577963916, 'likes': 0, 'user': {'name': 'Sumukh Kane', 'zomato_handle': 'MrGoodLife', 'foodie_level': 'Big Foodie', 'foodie_level_num': 4, 'foodie_color': 'ffae4f', 'profile_url': 'https://www.zomato.com/MrGoodLife?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/8e0/60a371c10bbaa71bb44df710966318e0.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/2999970'}, 'comments_count': 0}}, {'review': {'rating': 1, 'review_text': 'First order and it turned out to a pain in the ass ... Ordered a veg Thukpa soup and they end up sending be a Thai chicken Phek soup .. Now it’s late and I’m super hungry coz some idiot decided to mess my order .. Zomato guys say they aren’t responding to their calls now .. not ordering again from here', 'id': 46544158, 'rating_color': 'CB202D', 'review_time_friendly': 'one month ago', 'rating_text': 'Avoid!', 'timestamp': 1575479017, 'likes': 0, 'user': {'name': 'Dominic Raj', 'foodie_level': 'Big Foodie', 'foodie_level_num': 4, 'foodie_color': 'ffae4f', 'profile_url': 'https://www.zomato.com/users/dominic-raj-178997?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/132/fc7c3c673f8c43661730c6624da48132.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/178997'}, 'comments_count': 0}}]
1616	5	0	[{'review': {'rating': 5, 'review_text': '', 'id': 47446330, 'rating_color': '305D02', 'review_time_friendly': '8 days ago', 'rating_text': 'Insane!', 'timestamp': 1579552529, 'likes': 0, 'user': {'name': 'Rahul Shriram', 'zomato_handle': '', 'foodie_level': 'Foodie', 'foodie_level_num': 3, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/rahul-shriram-76603027?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/images/user_avatars/wine_2x.png?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/76603027'}, 'comments_count': 0}}, {'review': {'rating': 5, 'review_text': 'Good ambience and awesome music', 'id': 47307175, 'rating_color': '305D02', 'review_time_friendly': '14 days ago', 'rating_text': 'Insane!', 'timestamp': 1578973218, 'likes': 0, 'user': {'name': 'Vaibhaw Jumnake', 'foodie_level': 'Foodie', 'foodie_level_num': 3, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/vaibhaw-jumnake-71091544?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/a55/5778fd25f5b9e33500c6334706efda55.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/71091544'}, 'comments_count': 0}}, {'review': {'rating': 4, 'review_text': 'Fly high WTC has been sort of my regular tavern. I visit here to ease out with good music. A big shout out to Prajakta for the immaculate hospitality and attentive service. Also Suraj at the bar has been a good host. Makes you repeated guest for good service', 'id': 47305034, 'rating_color': '5BA829', 'review_time_friendly': '15 days ago', 'rating_text': 'Great!', 'timestamp': 1578940958, 'likes': 0, 'user': {'name': 'Vishesh Mmehra', 'foodie_level': 'Foodie', 'foodie_level_num': 2, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/vishesh-mmehra-831168?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/4ad/bb75e9c52f3532f01df2994d6be094ad.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/831168'}, 'comments_count': 0}}, {'review': {'rating': 5, 'review_text': 'last night we were in group of friends at fly high, we got excellent service from Zahid,,, the food was good and delicious ...', 'id': 47304027, 'rating_color': '305D02', 'review_time_friendly': '15 days ago', 'rating_text': 'Insane!', 'timestamp': 1578937060, 'likes': 0, 'user': {'name': 'Tushar Phalak', 'zomato_handle': '', 'foodie_level': 'Foodie', 'foodie_level_num': 2, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/tushar-phalak-43114668?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/64f/5821cb62b8d5966e8e64af06e04b264f.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/43114668'}, 'comments_count': 0}}, {'review': {'rating': 5, 'review_text': 'Abhishek serves well . Appreciate his efforts towards customer.', 'id': 47285277, 'rating_color': '305D02', 'review_time_friendly': '16 days ago', 'rating_text': 'Insane!', 'timestamp': 1578848326, 'likes': 0, 'user': {'name': 'Avineet', 'foodie_level': 'Foodie', 'foodie_level_num': 2, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/avineet-69611081?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/images/user_avatars/cupcake.png?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/69611081'}, 'comments_count': 0}}]
348	5	0	"[{'review': {'rating': 1, 'review_text': ""They deliver pizzas ahead of my location but not my location. That's strange."", 'id': 47562609, 'rating_color': 'CB202D', 'review_time_friendly': '3 days ago', 'rating_text': 'Avoid!', 'timestamp': 1579970897, 'likes': 0, 'user': {'name': 'Abhijeet Singh', 'zomato_handle': '', 'foodie_level': 'Foodie', 'foodie_level_num': 2, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/abhijeet-singh-49079196?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/images/user_avatars/mug_2x.png?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/49079196'}, 'comments_count': 0}}, {'review': {'rating': 4, 'review_text': '', 'id': 47548460, 'rating_color': '5BA829', 'review_time_friendly': '3 days ago', 'rating_text': 'Great!', 'timestamp': 1579944777, 'likes': 0, 'user': {'name': 'Vidhya Mehta', 'zomato_handle': '', 'foodie_level': 'Connoisseur', 'foodie_level_num': 12, 'foodie_color': 'e95151', 'profile_url': 'https://www.zomato.com/users/vidhya-mehta-157763633?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/e40/a8b7a3b0021112eec06151c92c031e40.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/157763633'}, 'comments_count': 0}}, {'review': {'rating': 1, 'review_text': ""Pathetic pizza, it didn't even seem to be from domino's. Seemed from some local tapri. The peri peri chicken wings were also horrible."", 'id': 47376175, 'rating_color': 'CB202D', 'review_time_friendly': '11 days ago', 'rating_text': 'Avoid!', 'timestamp': 1579276606, 'likes': 0, 'user': {'name': 'Romila.raina', 'foodie_level': 'Foodie', 'foodie_level_num': 2, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/romilaraina-2493666?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/images/user_avatars/pizza_2x.png?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/2493666'}, 'comments_count': 0}}, {'review': {'rating': 1, 'review_text': '', 'id': 47177461, 'rating_color': 'CB202D', 'review_time_friendly': '21 days ago', 'rating_text': 'Avoid!', 'timestamp': 1578397438, 'likes': 0, 'user': {'name': 'Shubham Nikalje', 'zomato_handle': '', 'foodie_level': 'Foodie', 'foodie_level_num': 2, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/shubham-nikalje-151020071?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/1c3/c084c67b4b85438fd50119338d8ff1c3.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/151020071'}, 'comments_count': 0}}, {'review': {'rating': 4, 'review_text': 'We ordered online to save time and self picked up our order on the way home!! Our order was prepared on time .  All time favourite veg Mexican green wave cheese burst and garlic bread with cheese dip.  Amazing pizzas with same taste same quality and also garlic bread at dominos are awestrucking!!', 'id': 47154766, 'rating_color': '5BA829', 'review_time_friendly': '22 days ago', 'rating_text': 'Great!', 'timestamp': 1578292246, 'likes': 0, 'user': {'name': 'Thefoodie_souls', 'zomato_handle': '', 'foodie_level': 'Big Foodie', 'foodie_level_num': 5, 'foodie_color': 'ffae4f', 'profile_url': 'https://www.zomato.com/users/thefoodiesouls-37153243?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/3c2/370419151e794d7704294722295823c2.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/37153243'}, 'comments_count': 0}}]"
92	5	0	"[{'review': {'rating': 2, 'review_text': '', 'id': 46291198, 'rating_color': 'FF7800', 'review_time_friendly': '2 months ago', 'rating_text': 'Blah!', 'timestamp': 1574316680, 'likes': 0, 'user': {'name': 'Nikhil Nair', 'foodie_level': 'Foodie', 'foodie_level_num': 2, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/nikhil-nair-34607380?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/030/05fc1a0cc50aa86e48c4abe16c69a030.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/34607380'}, 'comments_count': 0}}, {'review': {'rating': 3, 'review_text': 'It was a team lunch for us. So we thought to give it a try. Well, it was a good experience altogether. We had ordered mac n cheese, a well known and recommended dish from alot of my friends. Then we ordered red sauce pasta, bascillico pasta, chicken grilled pizza, iced tea- lychee and lemon grass, lemonade, well now i feel we had ordered much🤐 so, yes it was a cool experience with klock kitchen, food is also okayish, not that grand as of their prices! Prices are much on a higher side and portion size is not enough. Can recommend.', 'id': 46197003, 'rating_color': 'CDD614', 'review_time_friendly': '2 months ago', 'rating_text': 'Average', 'timestamp': 1573829617, 'likes': 0, 'user': {'name': 'Meenakshi Srivastava', 'foodie_level': 'Super Foodie', 'foodie_level_num': 8, 'foodie_color': 'f58552', 'profile_url': 'https://www.zomato.com/users/meenakshi-srivastava-863598?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/90e/3b326ada7e6aed91ccc1b022ab74190e.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/863598'}, 'comments_count': 0}}, {'review': {'rating': 4, 'review_text': '', 'id': 45915315, 'rating_color': '5BA829', 'review_time_friendly': '2 months ago', 'rating_text': 'Great!', 'timestamp': 1572505474, 'likes': 1, 'user': {'name': 'FOODIE TASK', 'zomato_handle': '', 'foodie_level': 'Super Foodie', 'foodie_level_num': 8, 'foodie_color': 'f58552', 'profile_url': 'https://www.zomato.com/users/foodie-task-58549353?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/3f8/a3268331ae915f0c4d0f96140c0223f8.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/58549353'}, 'comments_count': 0}}, {'review': {'rating': 4, 'review_text': ""The Klock Kitchen is owned by a pleasant couple in Building No. 8 of Commerzone IT Park. It's a fancy restaurant with decent furniture and artifacts to enjoy a wonderful meal with friends and family.  The place has a crisp menu with 2 pages in food, and 3 pages in drinks/beverages. The options touch-base all the relevant cuisines, and due to limited choices, the customer doesn't take too much time to order. I've been there a couple of times for lunch, and it was challenging for me to select as there are very few alternatives for vegetarians. I've tried Mixed Vegetable and Coriander Dimsum, and Jalapeno Balls with Homemade Salsa, Cheese Garlic Bread, and Crostinis topped with Cheese and Veggies in starters, Garden Pizza, and Spaghetti Napoli in mains, and Mint Ginger Fizz, and Mocha Frost in drinks.\xa0  Apart from a few nitty-gritty, I didn't have any complaints about the food, it's delicious. The presentation is eye-catching, the staff is responsive, the service is also quick, the owners are open to taking the feedback, the pricing is proportional to the quantity and the quality, what more do you expect? Klock Kitchen is definitely worth a visit if you're near to the vicinity. Let me know in the comments section about your experience."", 'id': 45240296, 'rating_color': '5BA829', 'review_time_friendly': '4 months ago', 'rating_text': 'Great!', 'timestamp': 1569236168, 'likes': 0, 'user': {'name': 'Shweta Aggarwal', 'zomato_handle': 'unexploredlanes', 'foodie_level': 'Connoisseur', 'foodie_level_num': 13, 'foodie_color': 'e95151', 'profile_url': 'https://www.zomato.com/unexploredlanes?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/99a/a529cdbec275b5af7e4415e6d844299a.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/10483'}, 'comments_count': 0}}, {'review': {'rating': 1, 'review_text': 'Fresh food not served most of the food served is drozen', 'id': 45095307, 'rating_color': 'CB202D', 'review_time_friendly': '4 months ago', 'rating_text': 'Avoid!', 'timestamp': 1568622512, 'likes': 0, 'user': {'name': 'Shaileshd20', 'foodie_level': 'Foodie', 'foodie_level_num': 2, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/shaileshd20-45348185?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/b70/a8027c2594e1908f425486c276e45b70.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/45348185'}, 'comments_count': 0}}]"
137	5	0	"[{'review': {'rating': 1, 'review_text': 'No Taste at all', 'id': 47124092, 'rating_color': 'CB202D', 'review_time_friendly': '24 days ago', 'rating_text': 'Avoid!', 'timestamp': 1578153616, 'likes': 0, 'user': {'name': 'Abhishek Daftari', 'foodie_level': 'Foodie', 'foodie_level_num': 2, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/abhishek-daftari-87828053?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/9ba/6962a7c506fed8d5b90ad3961798f9ba.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/87828053'}, 'comments_count': 0}}, {'review': {'rating': 1, 'review_text': 'Very bad. 3 roti kehke 2 hi bheje full testless dalda use.dont go there or order very bad experience.', 'id': 45680625, 'rating_color': 'CB202D', 'review_time_friendly': '3 months ago', 'rating_text': 'Avoid!', 'timestamp': 1571329893, 'likes': 0, 'user': {'name': 'Yashshree Botre', 'foodie_level': 'Foodie', 'foodie_level_num': 2, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/yashshree-botre-62771184?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/0af/601f7e9a06d7699b3a4fb7bceb1660af.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/62771184'}, 'comments_count': 0}}, {'review': {'rating': 5, 'review_text': '', 'id': 45041218, 'rating_color': '305D02', 'review_time_friendly': '4 months ago', 'rating_text': 'Insane!', 'timestamp': 1568436387, 'likes': 0, 'user': {'name': 'Pravin Goel', 'zomato_handle': '', 'foodie_level': 'Foodie', 'foodie_level_num': 2, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/pravin-goel-130613816?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/6e5/31ed722546ce439bcef517e2cefc76e5.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/130613816'}, 'comments_count': 0}}, {'review': {'rating': 1, 'review_text': 'Testless food.no quality.Manchurian was to much burned.not good food I ask for spoon but they did not provide.bad service.I am disappointed.i will never order from this hotel', 'id': 44395121, 'rating_color': 'CB202D', 'review_time_friendly': '5 months ago', 'rating_text': 'Avoid!', 'timestamp': 1565174007, 'likes': 0, 'user': {'name': 'Neha Dube', 'foodie_level': 'Foodie', 'foodie_level_num': 2, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/neha-dube-81132875?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/f8f/d31601b70324cdcb2097dc75076d7f8f.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/81132875'}, 'comments_count': 0}}, {'review': {'rating': 3, 'review_text': ""No taste, They don't care about online orders, They send me very bad quality Roti which not able to eat. Paneer also so bad, like eat rubber. Extra colour use in Paneer Handi Kolhapuri. First and last order."", 'id': 44055195, 'rating_color': 'CDD614', 'review_time_friendly': '6 months ago', 'rating_text': 'Average', 'timestamp': 1563435836, 'likes': 0, 'user': {'name': 'Nagesh Birdawade', 'foodie_level': 'Foodie', 'foodie_level_num': 2, 'foodie_color': 'ffd35d', 'profile_url': 'https://www.zomato.com/users/nagesh-birdawade-31399403?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1', 'profile_image': 'https://b.zmtcdn.com/data/user_profile_pictures/2fb/80dfd217965a8cdb9d4157c9c38052fb.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'profile_deeplink': 'zomato://u/31399403'}, 'comments_count': 0}}]"
